mesa,electores,region,provincia,distrito,odpe,local,ambito,estado,fp,jp,valid,blancos,nulos,impugnados,contada,p_fp,valid_rate,valid_proyectados,fp_proyectados,jp_proyectados
085683,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085684,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085685,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085686,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085687,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085688,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085689,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085690,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085691,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085692,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085693,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085694,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085695,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085696,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085697,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085698,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085699,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085700,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085701,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085702,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085703,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085704,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085705,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085706,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085707,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085708,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085709,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085710,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085711,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085712,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085713,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA PRIMARIA COMUN 08 - D. E. 1 NICOLAS AVELLANEDA,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085603,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085604,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085605,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085606,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085607,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085608,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085609,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085610,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085611,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085612,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085613,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085614,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085615,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085616,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085617,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085618,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085619,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085620,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085621,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085622,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085623,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085624,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085625,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085626,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085627,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085628,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085629,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085630,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085631,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085632,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085633,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085634,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085635,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085636,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085637,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085638,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085639,498,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,"ESCUELA 11 ""MANUEL BELGRANO""",EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.91805983145525,112.19724507398786,73.7208147574674
085714,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA TECNICA 25 TENIENTE 1° DE ARTILLERIA FRAY LUIS BELTRAN,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085715,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA TECNICA 25 TENIENTE 1° DE ARTILLERIA FRAY LUIS BELTRAN,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085716,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA TECNICA 25 TENIENTE 1° DE ARTILLERIA FRAY LUIS BELTRAN,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085717,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA TECNICA 25 TENIENTE 1° DE ARTILLERIA FRAY LUIS BELTRAN,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085718,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA TECNICA 25 TENIENTE 1° DE ARTILLERIA FRAY LUIS BELTRAN,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085719,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA TECNICA 25 TENIENTE 1° DE ARTILLERIA FRAY LUIS BELTRAN,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085720,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA TECNICA 25 TENIENTE 1° DE ARTILLERIA FRAY LUIS BELTRAN,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085721,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA TECNICA 25 TENIENTE 1° DE ARTILLERIA FRAY LUIS BELTRAN,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085722,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA TECNICA 25 TENIENTE 1° DE ARTILLERIA FRAY LUIS BELTRAN,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085723,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA TECNICA 25 TENIENTE 1° DE ARTILLERIA FRAY LUIS BELTRAN,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085724,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA TECNICA 25 TENIENTE 1° DE ARTILLERIA FRAY LUIS BELTRAN,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085725,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA TECNICA 25 TENIENTE 1° DE ARTILLERIA FRAY LUIS BELTRAN,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085726,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA TECNICA 25 TENIENTE 1° DE ARTILLERIA FRAY LUIS BELTRAN,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085727,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA TECNICA 25 TENIENTE 1° DE ARTILLERIA FRAY LUIS BELTRAN,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085728,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA TECNICA 25 TENIENTE 1° DE ARTILLERIA FRAY LUIS BELTRAN,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085729,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA TECNICA 25 TENIENTE 1° DE ARTILLERIA FRAY LUIS BELTRAN,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
085730,497,AMERICA,ARGENTINA,BUENOS AIRES,LIMA CENTRO 1,ESCUELA TECNICA 25 TENIENTE 1° DE ARTILLERIA FRAY LUIS BELTRAN,EXTRANJERO,NO PROCESADA,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6034768498321288,0.37332943741256075,185.5447303940427,111.97194940114852,73.57278099289417
