TIPO DE ELECCIÓN,ÁMBITO,REGIÓN / CONTINENTE,PROVINCIA / PAÍS,DISTRITO / CIUDAD,CENTRO POBLADO,LOCAL DE VOTACIÓN,NÚMERO DE MESA,ESTADO DEL ACTA,TIPO DE OBSERVACIÓN,ELECTORES HÁBILES,FUERZA POPULAR,JUNTOS POR EL PERÚ,VOTOS EN BLANCO,VOTOS NULOS,VOTOS IMPUGNADOS
PRESIDENCIAL,PERÚ,ICA,ICA,PARCONA,,IE 22525,022243,Contabilizada,,300,132,98,3,18,0
PRESIDENCIAL,PERÚ,ICA,ICA,PARCONA,,IE 22525,022244,Contabilizada,,300,148,78,0,12,0
PRESIDENCIAL,PERÚ,ICA,ICA,PARCONA,,IE 22525,022245,Contabilizada,,300,132,108,3,13,0
PRESIDENCIAL,PERÚ,ICA,ICA,PARCONA,,IE 22525,022246,Contabilizada,,300,127,95,2,17,0
PRESIDENCIAL,PERÚ,ICA,ICA,PARCONA,,IE 22525,022247,Contabilizada,,300,144,91,0,12,0
PRESIDENCIAL,PERÚ,ICA,ICA,PARCONA,,IE 22525,022248,Contabilizada,,300,129,104,2,17,0
PRESIDENCIAL,PERÚ,ICA,ICA,PARCONA,,IE 22525,022249,Contabilizada,,300,129,97,2,12,0
PRESIDENCIAL,PERÚ,ICA,ICA,PARCONA,,IE 22525,022250,Contabilizada,,300,141,86,0,13,0
PRESIDENCIAL,PERÚ,ICA,ICA,SANTIAGO,,IE 22346 SAN MARTIN DE PORRAS,022483,Contabilizada,,250,68,117,3,9,0
PRESIDENCIAL,PERÚ,ICA,ICA,SANTIAGO,,IE 22346 SAN MARTIN DE PORRAS,022487,Contabilizada,,286,82,157,2,8,0
PRESIDENCIAL,PERÚ,ICA,ICA,SANTIAGO,,IE 22346 SAN MARTIN DE PORRAS,022498,Contabilizada,,286,104,137,1,11,0
PRESIDENCIAL,PERÚ,ICA,ICA,SANTIAGO,,IE 22346 SAN MARTIN DE PORRAS,022500,Contabilizada,,286,84,137,0,11,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IE 22382 JUAN PABLO II,022527,Contabilizada,,293,126,126,1,18,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IE 22382 JUAN PABLO II,022528,Contabilizada,,300,132,119,4,23,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IE ANDRES AVELINO CACERES,022530,Contabilizada,,300,103,131,1,10,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IE ANDRES AVELINO CACERES,022534,Contabilizada,,300,123,117,2,9,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,CUNA JARDIN 90 PNP SOFIA CUSTODIO MITA,022540,Contabilizada,,230,88,68,1,11,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,CUNA JARDIN 90 PNP SOFIA CUSTODIO MITA,022541,Contabilizada,,300,130,115,2,13,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IEI 171,022542,Contabilizada,,289,101,121,2,13,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IEI 171,022543,Contabilizada,,300,128,110,1,16,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IE 22770 SAN ANTONIO DE COPRODELI,022545,Contabilizada,,295,112,113,0,14,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IE 22770 SAN ANTONIO DE COPRODELI,022548,Contabilizada,,295,110,115,0,6,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IE 22770 SAN ANTONIO DE COPRODELI,022551,Contabilizada,,294,132,96,0,13,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IE 22770 SAN ANTONIO DE COPRODELI,022555,Contabilizada,,294,136,100,0,14,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IE 22770 SAN ANTONIO DE COPRODELI,022561,Contabilizada,,294,120,99,3,5,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IE 22770 SAN ANTONIO DE COPRODELI,022562,Contabilizada,,294,114,103,4,9,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IE EL MEDANO,022570,Contabilizada,,298,107,104,1,29,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IE EL MEDANO,022571,Contabilizada,,300,112,116,0,10,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IE EL MEDANO,022572,Contabilizada,,300,120,108,2,9,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IE EL MEDANO,022573,Contabilizada,,300,109,116,0,14,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IEP ICHI SCHOOL,022581,Contabilizada,,300,118,122,1,9,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IEP ICHI SCHOOL,022588,Contabilizada,,300,110,107,1,8,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IEP ICHI SCHOOL,022589,Contabilizada,,300,109,123,2,8,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IE LA FLORIDA SCHOOL,022590,Contabilizada,,298,116,104,2,18,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IE LA FLORIDA SCHOOL,022591,Contabilizada,,300,104,114,2,15,0
PRESIDENCIAL,PERÚ,ICA,ICA,SUBTANJALLA,,IE LA FLORIDA SCHOOL,022593,Contabilizada,,300,113,111,1,9,0
PRESIDENCIAL,PERÚ,ICA,ICA,TATE,,IE 38,022613,Contabilizada,,297,137,113,1,13,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE ANDRES AVELINO CACERES,022661,Contabilizada,,228,113,53,0,12,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE ANDRES AVELINO CACERES,022664,Contabilizada,,299,142,84,0,16,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE ANDRES AVELINO CACERES,022665,Contabilizada,,299,139,87,0,12,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE ANDRES AVELINO CACERES,022666,Contabilizada,,299,140,94,1,12,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE ANDRES AVELINO CACERES,022667,Contabilizada,,299,152,86,0,10,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE ANDRES AVELINO CACERES,022668,Contabilizada,,299,117,106,2,12,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE ANDRES AVELINO CACERES,022669,Contabilizada,,299,138,97,1,10,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE ANDRES AVELINO CACERES,022670,Contabilizada,,299,131,91,0,16,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE ANDRES AVELINO CACERES,022675,Contabilizada,,299,145,82,2,10,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOSE PARDO Y BARREDA PRIMARIA,022678,Contabilizada,,257,104,63,0,12,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOSE PARDO Y BARREDA PRIMARIA,022679,Contabilizada,,300,120,76,2,11,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOSE PARDO Y BARREDA PRIMARIA,022680,Contabilizada,,300,109,69,1,9,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOSE PARDO Y BARREDA PRIMARIA,022681,Contabilizada,,300,112,78,2,11,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOSE PARDO Y BARREDA PRIMARIA,022682,Contabilizada,,300,120,85,3,9,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOSE PARDO Y BARREDA PRIMARIA,022683,Contabilizada,,300,129,78,1,11,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOSE PARDO Y BARREDA PRIMARIA,022684,Contabilizada,,300,114,89,1,14,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOSE PARDO Y BARREDA PRIMARIA,022685,Contabilizada,,300,110,87,1,14,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOSE PARDO Y BARREDA PRIMARIA,022686,Contabilizada,,300,99,73,0,13,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOSE PARDO Y BARREDA SECUNDARIA,022687,Contabilizada,,230,73,72,2,7,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOSE PARDO Y BARREDA SECUNDARIA,022688,Contabilizada,,300,99,92,0,12,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOSE PARDO Y BARREDA SECUNDARIA,022689,Contabilizada,,300,110,92,2,10,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOSE PARDO Y BARREDA SECUNDARIA,022690,Contabilizada,,300,114,85,0,10,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOSE PARDO Y BARREDA SECUNDARIA,022691,Contabilizada,,300,93,94,2,14,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOSE PARDO Y BARREDA SECUNDARIA,022692,Contabilizada,,300,106,101,3,7,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOSE PARDO Y BARREDA SECUNDARIA,022693,Contabilizada,,300,100,87,1,11,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOHN F KENNEDY,022696,Contabilizada,,300,126,86,0,15,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOHN F KENNEDY,022700,Contabilizada,,300,130,90,0,16,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOHN F KENNEDY,022701,Contabilizada,,300,109,91,3,10,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOHN F KENNEDY,022702,Contabilizada,,300,133,84,2,12,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOHN F KENNEDY,022703,Contabilizada,,300,118,85,3,13,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOHN F KENNEDY,022704,Contabilizada,,300,112,102,0,13,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE JOHN F KENNEDY,022706,Contabilizada,,300,116,88,1,23,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 23001 SEBASTIAN BARRANCA,022708,Contabilizada,,253,134,82,1,9,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 23001 SEBASTIAN BARRANCA,022709,Contabilizada,,300,157,104,1,10,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 23001 SEBASTIAN BARRANCA,022710,Contabilizada,,300,150,104,4,13,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 23001 SEBASTIAN BARRANCA,022711,Contabilizada,,300,145,108,1,13,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 23001 SEBASTIAN BARRANCA,022712,Contabilizada,,300,150,112,0,10,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 23001 SEBASTIAN BARRANCA,022713,Contabilizada,,300,137,111,2,17,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 23001 SEBASTIAN BARRANCA,022714,Contabilizada,,300,154,108,0,11,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 23001 SEBASTIAN BARRANCA,022715,Contabilizada,,300,139,100,0,26,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 23001 SEBASTIAN BARRANCA,022716,Contabilizada,,300,150,95,1,19,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE SANTA ANA,022717,Contabilizada,,230,88,59,0,8,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE SANTA ANA,022718,Contabilizada,,300,126,79,0,8,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE SANTA ANA,022719,Contabilizada,,300,127,71,0,17,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE SANTA ANA,022721,Contabilizada,,300,115,89,1,11,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE SANTA ANA,022722,Contabilizada,,300,111,77,0,18,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE SANTA ANA,022723,Contabilizada,,300,137,73,1,3,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE SANTA ANA,022725,Contabilizada,,300,109,79,0,21,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE SANTA ANA,022726,Contabilizada,,300,105,88,2,12,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE SANTA ANA,022727,Contabilizada,,300,119,77,4,10,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE SANTA ANA,022728,Contabilizada,,300,108,86,1,15,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE SANTA ANA,022729,Contabilizada,,300,118,72,0,8,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE CHINCHAYSUYO,022731,Contabilizada,,231,101,62,2,7,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE CHINCHAYSUYO,022732,Contabilizada,,300,134,106,1,13,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE CHINCHAYSUYO,022733,Contabilizada,,300,130,109,1,10,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE CHINCHAYSUYO,022734,Contabilizada,,300,119,121,2,9,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE CHINCHAYSUYO,022735,Contabilizada,,300,127,100,0,12,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE CHINCHAYSUYO,022737,Contabilizada,,300,131,98,2,13,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE CHINCHAYSUYO,022738,Contabilizada,,300,141,97,1,10,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE CHINCHAYSUYO,022739,Contabilizada,,300,127,101,1,22,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22234 SANTIAGO CALLE SANTOS,022757,Contabilizada,,230,91,70,7,17,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22234 SANTIAGO CALLE SANTOS,022758,Contabilizada,,300,141,95,4,6,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22234 SANTIAGO CALLE SANTOS,022759,Contabilizada,,300,143,91,3,12,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22234 SANTIAGO CALLE SANTOS,022760,Contabilizada,,300,145,85,2,15,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22234 SANTIAGO CALLE SANTOS,022761,Contabilizada,,300,122,114,1,20,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22234 SANTIAGO CALLE SANTOS,022762,Contabilizada,,300,130,106,1,12,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22236 MAGDALENA BARBETTA AGUILAR,022763,Contabilizada,,287,130,104,2,8,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22236 MAGDALENA BARBETTA AGUILAR,022764,Contabilizada,,300,146,101,2,12,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22236 MAGDALENA BARBETTA AGUILAR,022765,Contabilizada,,300,129,97,1,6,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22236 MAGDALENA BARBETTA AGUILAR,022766,Contabilizada,,300,138,110,0,7,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22236 MAGDALENA BARBETTA AGUILAR,022767,Contabilizada,,300,130,116,3,12,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22236 MAGDALENA BARBETTA AGUILAR,022768,Contabilizada,,300,138,97,0,8,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22236 MAGDALENA BARBETTA AGUILAR,022769,Contabilizada,,300,143,100,1,7,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22236 MAGDALENA BARBETTA AGUILAR,022770,Contabilizada,,300,142,95,3,14,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22236 MAGDALENA BARBETTA AGUILAR,022771,Contabilizada,,300,142,99,3,12,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22236 MAGDALENA BARBETTA AGUILAR,022772,Contabilizada,,300,140,99,0,16,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22236 MAGDALENA BARBETTA AGUILAR,022773,Contabilizada,,300,137,95,1,15,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22236 MAGDALENA BARBETTA AGUILAR,022774,Contabilizada,,300,145,98,1,12,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22236 MAGDALENA BARBETTA AGUILAR,022775,Contabilizada,,300,155,94,1,9,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22236 MAGDALENA BARBETTA AGUILAR,022776,Contabilizada,,300,131,106,3,9,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22237 AURELIO MOISES FLORES GONZALES,022780,Contabilizada,,300,142,98,1,7,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22237 AURELIO MOISES FLORES GONZALES,022781,Contabilizada,,300,147,99,0,16,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22237 AURELIO MOISES FLORES GONZALES,022782,Contabilizada,,300,136,107,1,6,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22237 AURELIO MOISES FLORES GONZALES,022785,Contabilizada,,300,135,92,1,18,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22237 AURELIO MOISES FLORES GONZALES,022787,Contabilizada,,300,127,115,0,3,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22237 AURELIO MOISES FLORES GONZALES,022789,Contabilizada,,300,130,95,3,35,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22237 AURELIO MOISES FLORES GONZALES,022790,Contabilizada,,300,130,99,0,17,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22238 SAN MARTIN DE PORRES,022791,Contabilizada,,233,108,54,0,9,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22238 SAN MARTIN DE PORRES,022792,Contabilizada,,300,133,78,2,9,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22238 SAN MARTIN DE PORRES,022793,Contabilizada,,300,117,96,0,15,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22238 SAN MARTIN DE PORRES,022794,Contabilizada,,300,119,86,4,25,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22238 SAN MARTIN DE PORRES,022795,Contabilizada,,300,130,91,2,14,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22238 SAN MARTIN DE PORRES,022796,Contabilizada,,300,118,98,0,19,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22238 SAN MARTIN DE PORRES,022797,Contabilizada,,300,128,93,2,17,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22238 SAN MARTIN DE PORRES,022798,Contabilizada,,300,129,102,2,10,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22240 FRANCISCO CORBETTO ROCCA,022799,Contabilizada,,295,150,98,3,17,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22240 FRANCISCO CORBETTO ROCCA,022800,Contabilizada,,300,149,104,2,12,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22240 FRANCISCO CORBETTO ROCCA,022801,Contabilizada,,300,132,117,3,19,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22240 FRANCISCO CORBETTO ROCCA,022802,Contabilizada,,300,136,114,1,15,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22240 FRANCISCO CORBETTO ROCCA,022803,Contabilizada,,300,149,102,3,20,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22240 FRANCISCO CORBETTO ROCCA,022804,Para envío al JEE,Acta sin firmas,300,150,104,1,13,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22240 FRANCISCO CORBETTO ROCCA,022805,Contabilizada,,300,137,104,5,19,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22240 FRANCISCO CORBETTO ROCCA,022806,Contabilizada,,300,148,103,4,16,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22240 FRANCISCO CORBETTO ROCCA,022807,Contabilizada,,300,146,100,2,12,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22528 TUPAC AMARU,022812,Contabilizada,,300,139,117,0,9,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22528 TUPAC AMARU,022813,Contabilizada,,300,141,108,1,7,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22528 TUPAC AMARU,022814,Contabilizada,,300,143,100,2,21,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22528 TUPAC AMARU,022815,Contabilizada,,300,126,108,3,27,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE PROCERES DE LA INDEPENDENCIA,022816,Contabilizada,,251,122,75,1,9,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE PROCERES DE LA INDEPENDENCIA,022817,Contabilizada,,300,160,93,4,16,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE PROCERES DE LA INDEPENDENCIA,022818,Contabilizada,,300,135,105,2,11,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE PROCERES DE LA INDEPENDENCIA,022819,Contabilizada,,300,136,108,0,19,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE PROCERES DE LA INDEPENDENCIA,022820,Contabilizada,,300,149,87,2,15,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE PROCERES DE LA INDEPENDENCIA,022821,Contabilizada,,300,153,99,1,6,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IEI 225 EMILIA BARCIA BONIFFATTI,022823,Contabilizada,,300,152,102,3,14,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IEI 225 EMILIA BARCIA BONIFFATTI,022824,Contabilizada,,300,145,100,5,18,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IEI 225 EMILIA BARCIA BONIFFATTI,022826,Contabilizada,,300,133,119,3,10,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22635,022828,Contabilizada,,289,130,93,3,15,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22635,022829,Contabilizada,,300,151,87,2,14,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22635,022830,Contabilizada,,300,150,90,2,14,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22635,022831,Contabilizada,,300,149,93,1,10,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IE 22635,022832,Contabilizada,,300,143,96,0,18,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IEP ADA A BYRON,022833,Contabilizada,,281,145,97,3,11,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IEP ADA A BYRON,022834,Contabilizada,,300,139,113,2,15,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IEP ADA A BYRON,022835,Contabilizada,,300,140,109,3,15,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IEP ADA A BYRON,022836,Contabilizada,,300,143,113,1,16,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IEP ADA A BYRON,022837,Contabilizada,,300,150,99,4,16,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IEP ADA A BYRON,022838,Contabilizada,,300,150,110,2,17,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IEP ADA A BYRON,022839,Contabilizada,,300,156,105,0,14,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IEP ADA A BYRON,022840,Contabilizada,,300,154,107,2,12,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IEP PROLOG DE CHINCHA,022843,Contabilizada,,300,145,89,1,16,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IEP PROLOG DE CHINCHA,022844,Contabilizada,,300,140,101,0,10,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IEP PROLOG DE CHINCHA,022846,Contabilizada,,300,153,87,0,16,0
PRESIDENCIAL,PERÚ,ICA,CHINCHA,CHINCHA ALTA,,IEP PROLOG DE CHINCHA,022847,Contabilizada,,300,134,89,1,25,0
